primary_title,runtime_minutes,genres,production_budget,worldwide_gross,year,ROI
How to Train Your Dragon,98,Animation,165000000,494870992,2010,200
Arbitrage,107,Drama,12000000,35830713,2012,199
Arbitrage,107,Thriller,12000000,35830713,2012,199
Hop,95,Adventure,63000000,188657593,2011,199
Hop,95,Animation,63000000,188657593,2011,199
Hop,95,Comedy,63000000,188657593,2011,199
Inside Llewyn Davis,104,Drama,11000000,32943247,2013,199
Inside Llewyn Davis,104,Music,11000000,32943247,2013,199
Home,4,Drama,130000000,385997896,2015,197
All Saints,108,Drama,2000000,5941994,2017,197
Home,15,Documentary,130000000,385997896,2015,197
Home,94,Adventure,130000000,385997896,2015,197
Home,94,Animation,130000000,385997896,2015,197
Home,94,Comedy,130000000,385997896,2015,197
Home,58,Documentary,130000000,385997896,2015,197
Man of Steel,143,Action,225000000,667999518,2013,197
Man of Steel,143,Adventure,225000000,667999518,2013,197
Man of Steel,143,Sci-Fi,225000000,667999518,2013,197
The Meg,113,Action,178000000,529530715,2018,197
The Meg,113,Horror,178000000,529530715,2018,197
The Meg,113,Sci-Fi,178000000,529530715,2018,197
The Crazies,101,Horror,19000000,56445534,2010,197
The Crazies,101,Thriller,19000000,56445534,2010,197
Need for Speed,132,Action,66000000,194169619,2014,194
Need for Speed,132,Crime,66000000,194169619,2014,194
Need for Speed,132,Thriller,66000000,194169619,2014,194
The 5th Wave,112,Action,38000000,111336398,2016,193
The 5th Wave,112,Adventure,38000000,111336398,2016,193
The 5th Wave,112,Drama,38000000,111336398,2016,193
Inferno,121,Action,75000000,219519367,2016,193
Inferno,121,Adventure,75000000,219519367,2016,193
Inferno,121,Crime,75000000,219519367,2016,193
Deliver Us from Evil,118,Horror,30000000,87956618,2014,193
Deliver Us from Evil,118,Mystery,30000000,87956618,2014,193
Deliver Us from Evil,118,Thriller,30000000,87956618,2014,193
Spectre,148,Action,300000000,879620923,2015,193
Spectre,148,Adventure,300000000,879620923,2015,193
Spectre,148,Thriller,300000000,879620923,2015,193
Baywatch,116,Action,60000000,175863783,2017,193
Baywatch,116,Comedy,60000000,175863783,2017,193
Baywatch,116,Crime,60000000,175863783,2017,193
Think Like a Man Too,106,Comedy,24000000,70027933,2014,192
Think Like a Man Too,106,Romance,24000000,70027933,2014,192
"Hail, Caesar!",106,Comedy,22000000,64160680,2016,192
"Hail, Caesar!",106,Drama,22000000,64160680,2016,192
"Hail, Caesar!",106,Music,22000000,64160680,2016,192
The Adventures of Tintin,107,Action,130000000,373993951,2011,188
The Adventures of Tintin,107,Adventure,130000000,373993951,2011,188
The Adventures of Tintin,107,Animation,130000000,373993951,2011,188
The Disaster Artist,104,Biography,10000000,28717667,2017,187
The Disaster Artist,104,Comedy,10000000,28717667,2017,187
The Disaster Artist,104,Drama,10000000,28717667,2017,187
I Feel Pretty,110,Comedy,32000000,91553797,2018,186
I Feel Pretty,110,Romance,32000000,91553797,2018,186
The Counselor,117,Crime,25000000,71009334,2013,184
The Counselor,117,Drama,25000000,71009334,2013,184
The Counselor,117,Thriller,25000000,71009334,2013,184
Blended,117,Comedy,45000000,127990741,2014,184
Blended,117,Romance,45000000,127990741,2014,184
Paul Blart: Mall Cop 2,94,Action,38000000,107650646,2015,183
Paul Blart: Mall Cop 2,94,Comedy,38000000,107650646,2015,183
Paul Blart: Mall Cop 2,94,Crime,38000000,107650646,2015,183
Immortals,110,Action,75000000,211562435,2011,182
Immortals,110,Drama,75000000,211562435,2011,182
Immortals,110,Fantasy,75000000,211562435,2011,182
Sicario,121,Action,30000000,84393749,2015,181
Sicario,121,Crime,30000000,84393749,2015,181
Sicario,121,Drama,30000000,84393749,2015,181
Cars 2,106,Adventure,200000000,560155383,2011,180
Cars 2,106,Animation,200000000,560155383,2011,180
Cars 2,106,Comedy,200000000,560155383,2011,180
World War Z,116,Action,190000000,531514650,2013,180
World War Z,116,Adventure,190000000,531514650,2013,180
World War Z,116,Horror,190000000,531514650,2013,180
Room,118,Drama,13000000,36262783,2015,179
Room,118,Thriller,13000000,36262783,2015,179
Night at the Museum: Secret of the Tomb,98,Adventure,127000000,353756621,2014,179
Night at the Museum: Secret of the Tomb,98,Comedy,127000000,353756621,2014,179
Night at the Museum: Secret of the Tomb,98,Family,127000000,353756621,2014,179
Life as We Know It,114,Comedy,38000000,105887837,2010,179
Life as We Know It,114,Drama,38000000,105887837,2010,179
Life as We Know It,114,Romance,38000000,105887837,2010,179
The Tourist,103,Action,100000000,278731369,2010,179
The Tourist,103,Adventure,100000000,278731369,2010,179
The Tourist,103,Thriller,100000000,278731369,2010,179
Penguins of Madagascar,92,Adventure,132000000,366942531,2014,178
Penguins of Madagascar,92,Animation,132000000,366942531,2014,178
Penguins of Madagascar,92,Comedy,132000000,366942531,2014,178
Transformers: The Last Knight,154,Action,217000000,602893340,2017,178
Transformers: The Last Knight,154,Adventure,217000000,602893340,2017,178
Transformers: The Last Knight,154,Sci-Fi,217000000,602893340,2017,178
The Spectacular Now,95,Comedy,2500000,6916951,2013,177
The Spectacular Now,95,Drama,2500000,6916951,2013,177
The Spectacular Now,95,Romance,2500000,6916951,2013,177
The Dictator,83,Comedy,65000000,180148897,2012,177
Alvin and the Chipmunks: The Road Chip,92,Adventure,90000000,249517956,2015,177
Alvin and the Chipmunks: The Road Chip,92,Animation,90000000,249517956,2015,177
Alvin and the Chipmunks: The Road Chip,92,Comedy,90000000,249517956,2015,177
Date Night,88,Comedy,55000000,152269033,2010,177
Date Night,88,Crime,55000000,152269033,2010,177
Date Night,88,Romance,55000000,152269033,2010,177
Passengers,116,Drama,110000000,302239672,2016,175
Passengers,116,Romance,110000000,302239672,2016,175
Passengers,116,Sci-Fi,110000000,302239672,2016,175
Tag,100,Comedy,28000000,77026186,2018,175
Trolls,92,Adventure,125000000,344150134,2016,175
Trolls,92,Animation,125000000,344150134,2016,175
Trolls,92,Comedy,125000000,344150134,2016,175
Carrie,100,Drama,30000000,82409520,2013,175
Carrie,100,Horror,30000000,82409520,2013,175
The To Do List,104,Comedy,1500000,4128828,2013,175
The To Do List,104,Romance,1500000,4128828,2013,175
Goosebumps,103,Adventure,58000000,158905324,2015,174
Goosebumps,103,Comedy,58000000,158905324,2015,174
Goosebumps,103,Family,58000000,158905324,2015,174
Project Almanac,106,Drama,12000000,32909437,2015,174
Project Almanac,106,Mystery,12000000,32909437,2015,174
Project Almanac,106,Sci-Fi,12000000,32909437,2015,174
Letters to Juliet,105,Adventure,30000000,82148538,2010,174
Letters to Juliet,105,Comedy,30000000,82148538,2010,174
Letters to Juliet,105,Drama,30000000,82148538,2010,174
Middle School: The Worst Years of My Life,92,Comedy,8500000,23311293,2016,174
Middle School: The Worst Years of My Life,92,Family,8500000,23311293,2016,174
Mechanic: Resurrection,98,Action,40000000,109738840,2016,174
Mechanic: Resurrection,98,Adventure,40000000,109738840,2016,174
Mechanic: Resurrection,98,Thriller,40000000,109738840,2016,174
Poltergeist,93,Horror,35000000,95713069,2015,173
Poltergeist,93,Thriller,35000000,95713069,2015,173
The Words,102,Drama,6000000,16369708,2012,173
The Words,102,Mystery,6000000,16369708,2012,173
The Words,102,Romance,6000000,16369708,2012,173
Big Eyes,106,Biography,10000000,27317872,2014,173
Big Eyes,106,Crime,10000000,27317872,2014,173
Big Eyes,106,Drama,10000000,27317872,2014,173
Katy Perry: Part of Me,93,Documentary,12000000,32700439,2012,173
Katy Perry: Part of Me,93,Music,12000000,32700439,2012,173
The Darkness,92,Thriller,4000000,10898293,2016,172
Barbershop: The Next Cut,111,Comedy,20000000,54404202,2016,172
Barbershop: The Next Cut,111,Drama,20000000,54404202,2016,172
The Darkness,92,Horror,4000000,10898293,2016,172
The Darkness,92,Thriller,4000000,10898293,2016,172
The Boss,99,Comedy,29000000,78652207,2016,171
Noah,138,Action,130000000,352831065,2014,171
Noah,138,Adventure,130000000,352831065,2014,171
Noah,138,Drama,130000000,352831065,2014,171
American Made,115,Action,50000000,135569212,2017,171
American Made,115,Biography,50000000,135569212,2017,171
American Made,115,Comedy,50000000,135569212,2017,171
Pixels,105,Action,90000000,244041804,2015,171
Pixels,105,Comedy,90000000,244041804,2015,171
Pixels,105,Sci-Fi,90000000,244041804,2015,171
The Chronicles of Narnia: The Voyage of the Dawn Treader,113,Adventure,155000000,418186950,2010,170
The Chronicles of Narnia: The Voyage of the Dawn Treader,113,Family,155000000,418186950,2010,170
The Chronicles of Narnia: The Voyage of the Dawn Treader,113,Fantasy,155000000,418186950,2010,170
Baggage Claim,96,Comedy,8500000,22885836,2013,169
"McFarland, USA",129,Biography,17000000,45707924,2015,169
"McFarland, USA",129,Drama,17000000,45707924,2015,169
"McFarland, USA",129,Sport,17000000,45707924,2015,169
Fences,139,Drama,24000000,64282881,2016,168
G.I. Joe: Retaliation,110,Action,140000000,375740705,2013,168
G.I. Joe: Retaliation,110,Adventure,140000000,375740705,2013,168
G.I. Joe: Retaliation,110,Sci-Fi,140000000,375740705,2013,168
Goosebumps 2: Haunted Halloween,90,Adventure,35000000,93291478,2018,167
Goosebumps 2: Haunted Halloween,90,Comedy,35000000,93291478,2018,167
Goosebumps 2: Haunted Halloween,90,Family,35000000,93291478,2018,167
Smallfoot,96,Adventure,80000000,213691277,2018,167
Smallfoot,96,Animation,80000000,213691277,2018,167
Smallfoot,96,Comedy,80000000,213691277,2018,167
Den of Thieves,140,Action,30000000,80131391,2018,167
Den of Thieves,140,Crime,30000000,80131391,2018,167
Den of Thieves,140,Drama,30000000,80131391,2018,167
Jack Reacher: Never Go Back,118,Action,60000000,159946489,2016,167
Jack Reacher: Never Go Back,118,Thriller,60000000,159946489,2016,167
The Girl with the Dragon Tattoo,158,Crime,90000000,239373970,2011,166
The Girl with the Dragon Tattoo,158,Drama,90000000,239373970,2011,166
The Girl with the Dragon Tattoo,158,Mystery,90000000,239373970,2011,166
Warcraft,123,Action,160000000,425522281,2016,166
Warcraft,123,Adventure,160000000,425522281,2016,166
Warcraft,123,Fantasy,160000000,425522281,2016,166
The Giver,97,Drama,25000000,66540205,2014,166
The Giver,97,Romance,25000000,66540205,2014,166
The Giver,97,Sci-Fi,25000000,66540205,2014,166
Get Hard,100,Comedy,40000000,106511453,2015,166
Get Hard,100,Crime,40000000,106511453,2015,166
Horrible Bosses 2,108,Comedy,40000000,105945357,2014,165
Horrible Bosses 2,108,Crime,40000000,105945357,2014,165
Rocketman,121,Biography,41000000,108642725,2019,165
Rocketman,121,Drama,41000000,108642725,2019,165
Rocketman,121,Music,41000000,108642725,2019,165
Captain America: The First Avenger,124,Action,140000000,370569776,2011,165
Captain America: The First Avenger,124,Adventure,140000000,370569776,2011,165
Captain America: The First Avenger,124,Sci-Fi,140000000,370569776,2011,165
Mary Poppins Returns,130,Comedy,130000000,341528518,2018,163
Mary Poppins Returns,130,Family,130000000,341528518,2018,163
Mary Poppins Returns,130,Fantasy,130000000,341528518,2018,163
Christopher Robin,104,Adventure,75000000,197504758,2018,163
Christopher Robin,104,Animation,75000000,197504758,2018,163
Christopher Robin,104,Comedy,75000000,197504758,2018,163
Epic,102,Adventure,100000000,262794441,2013,163
Epic,102,Animation,100000000,262794441,2013,163
Epic,102,Family,100000000,262794441,2013,163
Fury,134,Action,80000000,210315681,2014,163
Fury,134,Drama,80000000,210315681,2014,163
Fury,134,War,80000000,210315681,2014,163
The Rite,114,Drama,37000000,97143987,2011,163
The Rite,114,Horror,37000000,97143987,2011,163
The Rite,114,Mystery,37000000,97143987,2011,163
Storks,87,Adventure,70000000,183353431,2016,162
Storks,87,Animation,70000000,183353431,2016,162
Storks,87,Comedy,70000000,183353431,2016,162
Killing Them Softly,97,Crime,15000000,39238443,2012,162
Killing Them Softly,97,Thriller,15000000,39238443,2012,162
Soul Surfer,112,Biography,18000000,47158652,2011,162
Soul Surfer,112,Drama,18000000,47158652,2011,162
Soul Surfer,112,Family,18000000,47158652,2011,162
Footloose,113,Comedy,24000000,62989834,2011,162
Footloose,113,Drama,24000000,62989834,2011,162
Footloose,113,Music,24000000,62989834,2011,162
Khiladi 786,141,Action,5600000,14683763,2012,162
Khiladi 786,141,Comedy,5600000,14683763,2012,162
Brick Mansions,90,Action,28000000,73421224,2014,162
Brick Mansions,90,Crime,28000000,73421224,2014,162
The Switch,101,Comedy,19000000,49858465,2010,162
The Switch,101,Drama,19000000,49858465,2010,162
The Switch,101,Romance,19000000,49858465,2010,162
Ferdinand,108,Adventure,111000000,289847930,2017,161
Ferdinand,108,Animation,111000000,289847930,2017,161
Ferdinand,108,Comedy,111000000,289847930,2017,161
Legion,100,Action,26000000,67647574,2010,160
Legion,100,Fantasy,26000000,67647574,2010,160
Legion,100,Horror,26000000,67647574,2010,160
Dope,103,Comedy,7000000,18190831,2015,160
Dope,103,Crime,7000000,18190831,2015,160
Dope,103,Drama,7000000,18190831,2015,160
Dolphin Tale,113,Drama,37000000,96068724,2011,160
Dolphin Tale,113,Family,37000000,96068724,2011,160
Focus,105,Comedy,65000000,168065700,2015,159
Focus,105,Crime,65000000,168065700,2015,159
Focus,105,Drama,65000000,168065700,2015,159
Rush,123,Action,38000000,98230839,2013,159
Rush,123,Biography,38000000,98230839,2013,159
Rush,123,Drama,38000000,98230839,2013,159
The Other Side of the Door,96,Horror,5000000,12905107,2016,158
Uncle Drew,103,Comedy,18000000,46527161,2018,158
Uncle Drew,103,Sport,18000000,46527161,2018,158
"Big Mommas: Like Father, Like Son",107,Action,32000000,82332450,2011,157
"Big Mommas: Like Father, Like Son",107,Comedy,32000000,82332450,2011,157
"Big Mommas: Like Father, Like Son",107,Crime,32000000,82332450,2011,157
Zero Dark Thirty,157,Drama,52500000,134612435,2012,156
Zero Dark Thirty,157,Thriller,52500000,134612435,2012,156
Yogi Bear,80,Adventure,80000000,204774690,2010,156
Yogi Bear,80,Animation,80000000,204774690,2010,156
Yogi Bear,80,Comedy,80000000,204774690,2010,156
The Commuter,105,Action,40000000,101985431,2018,155
The Commuter,105,Mystery,40000000,101985431,2018,155
The Commuter,105,Thriller,40000000,101985431,2018,155
Pirates of the Caribbean: On Stranger Tides,136,Action,410600000,1045663875,2011,155
Pirates of the Caribbean: On Stranger Tides,136,Adventure,410600000,1045663875,2011,155
Pirates of the Caribbean: On Stranger Tides,136,Fantasy,410600000,1045663875,2011,155
The Perks of Being a Wallflower,103,Drama,13000000,33069303,2012,154
John Wick,101,Action,30000000,76235001,2014,154
John Wick,101,Crime,30000000,76235001,2014,154
John Wick,101,Thriller,30000000,76235001,2014,154
The Adjustment Bureau,106,Romance,50200000,126931325,2011,153
The Adjustment Bureau,106,Sci-Fi,50200000,126931325,2011,153
The Adjustment Bureau,106,Thriller,50200000,126931325,2011,153
Paul,104,Adventure,40000000,101162106,2011,153
Paul,104,Comedy,40000000,101162106,2011,153
Paul,104,Sci-Fi,40000000,101162106,2011,153
The Peanuts Movie,88,Adventure,99000000,250091610,2015,153
The Peanuts Movie,88,Animation,99000000,250091610,2015,153
The Peanuts Movie,88,Comedy,99000000,250091610,2015,153
Unbroken,137,Biography,65000000,163527824,2014,152
Unbroken,137,Drama,65000000,163527824,2014,152
Unbroken,137,Sport,65000000,163527824,2014,152
Another Year,129,Comedy,8000000,20005613,2010,150
Another Year,129,Drama,8000000,20005613,2010,150
Almost Christmas,111,Comedy,17000000,42493506,2016,150
Almost Christmas,111,Drama,17000000,42493506,2016,150
Riddick,119,Action,38000000,94763758,2013,149
Riddick,119,Adventure,38000000,94763758,2013,149
Riddick,119,Sci-Fi,38000000,94763758,2013,149
Home Again,97,Comedy,15000000,37336874,2017,149
Home Again,97,Drama,15000000,37336874,2017,149
Home Again,97,Romance,15000000,37336874,2017,149
Instant Family,118,Comedy,48000000,119736188,2018,149
Instant Family,118,Drama,48000000,119736188,2018,149
Abduction,106,Action,35000000,86648359,2011,148
Abduction,106,Mystery,35000000,86648359,2011,148
Abduction,106,Thriller,35000000,86648359,2011,148
Abduction,84,Horror,35000000,86648359,2011,148
Abduction,84,Thriller,35000000,86648359,2011,148
The Pirates! Band of Misfits,88,Adventure,55000000,136143605,2012,148
The Pirates! Band of Misfits,88,Animation,55000000,136143605,2012,148
The Pirates! Band of Misfits,88,Comedy,55000000,136143605,2012,148
Compadres,101,Action,3000000,7445044,2016,148
Compadres,101,Comedy,3000000,7445044,2016,148
Compadres,101,Crime,3000000,7445044,2016,148
Megamind,95,Action,130000000,321887208,2010,148
Megamind,95,Animation,130000000,321887208,2010,148
Megamind,95,Comedy,130000000,321887208,2010,148
Prisoners,153,Crime,46000000,113402302,2013,147
Prisoners,153,Drama,46000000,113402302,2013,147
Prisoners,153,Mystery,46000000,113402302,2013,147
Olympus Has Fallen,119,Action,70000000,172878928,2013,147
Olympus Has Fallen,119,Thriller,70000000,172878928,2013,147
Mad Max: Fury Road,120,Action,150000000,370098020,2015,147
Mad Max: Fury Road,120,Adventure,150000000,370098020,2015,147
Mad Max: Fury Road,120,Sci-Fi,150000000,370098020,2015,147
Sparkle,116,Drama,10000000,24660323,2012,147
Sparkle,116,Music,10000000,24660323,2012,147
The Equalizer 2,121,Action,77000000,190453132,2018,147
The Equalizer 2,121,Crime,77000000,190453132,2018,147
The Equalizer 2,121,Thriller,77000000,190453132,2018,147
Alien: Covenant,122,Horror,97000000,238521247,2017,146
Alien: Covenant,122,Sci-Fi,97000000,238521247,2017,146
Alien: Covenant,122,Thriller,97000000,238521247,2017,146
Star Trek Into Darkness,132,Action,190000000,467381584,2013,146
